"","Provider.ID","Hospital.Name","Total.Performance.Score","Measure.Name","Measure.ID","Mortality.Rate"
"2201",190204,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C",31.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2202",200039,"MAINEGENERAL MEDICAL CENTER",38.119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2203",220015,"COOLEY DICKINSON HOSPITAL INC,THE",24.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2204",270017,"ST JAMES HEALTHCARE",47.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2205",280023,"CHI HEALTH ST FRANCIS",31.5595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2206",300014,"FRISBIE MEMORIAL HOSPITAL",47.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2207",320001,"UNM HOSPITAL",17.4048,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2208",320074,"LOVELACE WESTSIDE HOSPITAL",53.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2209",330158,"GOOD SAMARITAN HOSPITAL OF SUFFERN",36.9643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2210",330385,"NORTH CENTRAL BRONX HOSPITAL",57.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2211",370015,"HILLCREST HOSPITAL PRYOR",55.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2212",380018,"ASANTE ROGUE REGIONAL MEDICAL CENTER",37.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2213",420065,"BON SECOURS-ST FRANCIS XAVIER HOSPITAL",40.2857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2214",450647,"MEDICAL CITY DALLAS",32.9524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2215",450869,"DOCTORS HOSPITAL AT RENAISSANCE",42.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2216",460044,"ALTA VIEW HOSPITAL",37.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2217",460060,"LONE PEAK HOSPITAL",43.8889,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2218",490001,"NORTON COMMUNITY HOSPITAL",51.9583,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2219",490022,"MARY WASHINGTON HOSPITAL, INC",29.6786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2220",490032,"MEDICAL COLLEGE OF VIRGINIA HOSPITALS",29.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2221",490060,"CLINCH VALLEY MEDICAL CENTER",56.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2222",490088,"BEDFORD MEMORIAL HOSPITAL",48,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2223",490136,"BON SECOURS ST FRANCIS MEDICAL CENTER",33.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2224",520189,"AURORA MEDICAL CTR KENOSHA",43.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2225",10044,"MARION REGIONAL MEDICAL CENTER",74,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2226",10130,"ST VINCENT'S ST CLAIR",52.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2227",30007,"VERDE VALLEY MEDICAL CENTER",34.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2228",50116,"NORTHRIDGE HOSPITAL MEDICAL CENTER",25.0714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2229",50131,"NOVATO COMMUNITY HOSPITAL",40,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2230",50236,"ADVENTIST HEALTH SIMI VALLEY",36.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2231",50390,"HEMET VALLEY MEDICAL CENTER",14.2976,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2232",50424,"SCRIPPS GREEN HOSPITAL",48.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2233",50441,"STANFORD HEALTH CARE",35.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2234",50457,"ST MARY'S MEDICAL CENTER",35.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2235",60100,"MEDICAL CENTER OF AURORA, THE",43.381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.7
"2236",100289,"CLEVELAND CLINIC HOSPITAL",47.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2237",110036,"MEMORIAL HEALTH UNIV MED CEN, INC",18.1548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2238",110153,"PERRY HOSPITAL",51,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2239",120022,"STRAUB CLINIC AND HOSPITAL",54.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2240",140049,"WEST SUBURBAN MEDICAL CENTER",40.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2241",140124,"JOHN H STROGER JR HOSPITAL",56.5952,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2242",150018,"ELKHART GENERAL HOSPITAL",39.7857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2243",170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",36.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2244",190034,"ABBEVILLE GENERAL HOSPITAL",46.375,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2245",190036,"OCHSNER MEDICAL CENTER",33.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2246",220035,"NORTH SHORE MEDICAL CENTER -",46.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2247",230197,"GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK",34.1071,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2248",270003,"ST PETER'S HOSPITAL",56.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2249",300034,"CATHOLIC MEDICAL CENTER",30.8452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2250",310012,"VALLEY HOSPITAL",40.4881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2251",310076,"SAINT BARNABAS MEDICAL CENTER",38.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2252",310113,"SOUTHERN OCEAN MEDICAL CENTER",32.4881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2253",330030,"NEWARK-WAYNE COMMUNITY HOSPITAL",57.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2254",360059,"METROHEALTH SYSTEM",29.9762,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2255",360141,"STEWARD NORTHSIDE MEDICAL CENTER, INC",32.9524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2256",360159,"ADENA REGIONAL MEDICAL CENTER",25.9881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2257",370048,"MCCURTAIN MEMORIAL HOSPITAL",45.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2258",380071,"WILLAMETTE VALLEY MEDICAL CENTER",65.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2259",390048,"GEISINGER-LEWISTOWN HOSPITAL",38.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2260",390080,"JEANES HOSPITAL",39.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2261",390228,"ST CLAIR HOSPITAL",40.6548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2262",430013,"AVERA QUEEN OF PEACE",38.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2263",440046,"TRISTAR HORIZON MEDICAL CENTER",42.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.8
"2264",440050,"TAKOMA REGIONAL HOSPITAL",45.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2265",440125,"FORT SANDERS REGIONAL MEDICAL CENTER",40.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2266",450021,"BAYLOR UNIVERSITY MEDICAL CENTER",29.4405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2267",450033,"VHS HARLINGEN HOSPITAL COMPANY LLC",32.3571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2268",450087,"MEDICAL CITY NORTH HILLS",34.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2269",450231,"BAPTIST ST ANTHONY'S HOSPITAL",36.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2270",450638,"HOUSTON NORTHWEST MEDICAL CENTER",25.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2271",450862,"ST LUKE'S THE WOODLANDS HOSPITAL",19.6071,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2272",490043,"INOVA LOUDOUN HOSPITAL",42.3452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2273",520113,"BAY AREA MEDICAL CENTER",49,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2274",10038,"STRINGFELLOW MEMORIAL HOSPITAL",42.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2275",10083,"SOUTH BALDWIN REGIONAL MEDICAL CENTER",42.6905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2276",30073,"TUBA CITY REGIONAL HEALTH CARE CORPORATION",58.875,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2277",40011,"CHAMBERS MEMORIAL HOSPITAL",71.5556,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2278",40118,"NEA BAPTIST MEMORIAL HOSPITAL",38.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2279",50191,"ST MARY MEDICAL CENTER",28.3571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2280",60103,"CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL",31.875,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2281",100001,"UF HEALTH JACKSONVILLE",30.2976,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2282",100039,"BROWARD HEALTH MEDICAL CENTER",24.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2283",100167,"PLANTATION GENERAL HOSPITAL",37.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2284",100189,"NORTHWEST MEDICAL CENTER",30.6429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2285",100285,"MEMORIAL HOSPITAL MIRAMAR",50,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2286",110010,"EMORY UNIVERSITY HOSPITAL",42.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2287",110038,"JOHN D ARCHBOLD MEMORIAL HOSPITAL",33.2381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2288",130006,"ST LUKE'S REGIONAL MEDICAL CENTER",47.4524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2289",140211,"DELNOR COMMUNITY HOSPITAL",38.9762,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2290",150146,"PARKVIEW NOBLE HOSPITAL",39.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2291",150158,"IU HEALTH WEST HOSPITAL",52.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2292",170012,"SALINA REGIONAL HEALTH CENTER",29.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2293",180102,"LOURDES HOSPITAL",33.8452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",17.9
"2294",230029,"ST JOSEPH MERCY OAKLAND",41.9881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2295",240044,"WINONA HEALTH SERVICES",58.5417,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2296",330009,"BRONX-LEBANON HOSPITAL CENTER",38.4524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2297",360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",29.119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2298",360091,"MEDINA HOSPITAL",35.5714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2299",390164,"UPMC PRESBYTERIAN SHADYSIDE",29.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2300",420104,"MOUNT PLEASANT HOSPITAL",57.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2301",440009,"CUMBERLAND MEDICAL CENTER",42.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2302",450018,"UNIVERSITY OF TEXAS MEDICAL BRANCH",34.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2303",450058,"BAPTIST MEDICAL CENTER",22.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2304",450379,"DALLAS MEDICAL CENTER",34.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2305",50058,"GLENDALE MEM HOSPITAL & HLTH CENTER",36.3929,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2306",50278,"PROVIDENCE HOLY CROSS MEDICAL CENTER",35.7262,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2307",50352,"BARTON MEMORIAL HOSPITAL",62.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2308",60009,"LUTHERAN MEDICAL CENTER",41.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2309",70034,"NORWALK HOSPITAL ASSOCIATION",32.7976,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2310",100128,"TAMPA GENERAL HOSPITAL",36.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2311",100132,"SOUTH FLORIDA BAPTIST HOSPITAL",42.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2312",140180,"PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER",36.5357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2313",150002,"METHODIST HOSPITALS INC",34.9286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2314",150157,"ST VINCENT CARMEL HOSPITAL INC",36.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2315",150161,"INDIANA UNIVERSITY HEALTH NORTH HOSPITAL",44,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2316",170176,"OVERLAND PARK REG MED CTR",36.4762,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2317",200034,"ST MARYS REGIONAL MEDICAL CENTER",32.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2318",220012,"CAPE COD HOSPITAL",41.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2319",220088,"NEW ENGLAND BAPTIST HOSPITAL",59.8889,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2320",230053,"HENRY FORD HOSPITAL",31.0595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2321",250095,"SOUTH SUNFLOWER COUNTY HOSPITAL",59.4444,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2322",250126,"NORTH OAK REGIONAL MEDICAL CENTER",24.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2323",260020,"MERCY HOSPITAL ST LOUIS",43.0119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2324",270012,"BENEFIS HOSPITALS INC",29.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2325",320005,"SAN JUAN REGIONAL MEDICAL CENTER",42.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2326",330057,"ST PETER'S HOSPITAL",34.2619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18
"2327",330135,"BON SECOURS COMMUNITY HOSPITAL",55.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2328",330250,"CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR",39.619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2329",360055,"STEWARD TRUMBULL MEMORIAL HOSPITAL, INC",33.0357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2330",360145,"UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER",39.5714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2331",360239,"SYCAMORE MEDICAL CENTER",40.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2332",390156,"MERCY FITZGERALD HOSPITAL",24.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2333",390199,"PUNXSUTAWNEY AREA HOSPITAL",44,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2334",450372,"BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE",39.3452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2335",450388,"METHODIST HOSPITAL",27.7143,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2336",490120,"CHESAPEAKE GENERAL HOSPITAL",26.1429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2337",520102,"AURORA LAKELAND MEDICAL CENTER",35.7083,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2338",670085,"TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE",47.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2339",30055,"KINGMAN REGIONAL MEDICAL CENTER",31.7619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2340",50091,"COMMUNITY HOSPITAL OF HUNTINGTON PARK",35,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2341",50152,"SAINT FRANCIS MEMORIAL HOSPITAL",31.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2342",50567,"MISSION HOSPITAL REGIONAL MED CENTER",45.8452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2343",70021,"WINDHAM COMM MEM HOSP & HATCH HOSP",46,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2344",100019,"HOLMES REGIONAL MEDICAL CENTER",29.0238,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2345",140082,"LOUIS A WEISS MEMORIAL HOSPITAL",30.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2346",140114,"SWEDISH COVENANT HOSPITAL",41.9405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2347",140240,"WESTLAKE COMMUNITY HOSPITAL",32,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2348",140290,"ST ALEXIUS MEDICAL CENTER",40.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2349",190164,"BYRD REGIONAL HOSPITAL",39.125,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2350",200019,"SOUTHERN MAINE HEALTH CARE",32.369,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2351",240022,"SANFORD WORTHINGTON MEDICAL CENTER",63.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2352",310001,"HACKENSACK UNIVERSITY MEDICAL CENTER",38.4524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2353",330241,"UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER",27.0357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2354",360051,"MIAMI VALLEY HOSPITAL",37.6548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2355",360072,"FAIRFIELD MEDICAL CENTER",28.2857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.1
"2356",360134,"GOOD SAMARITAN HOSPITAL",37.5119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2357",390070,"LOWER BUCKS HOSPITAL",38.125,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2358",450099,"PAMPA REGIONAL MEDICAL CENTER",55.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2359",450352,"HUNT REGIONAL MEDICAL CENTER",34.9524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2360",450754,"HAMILTON GENERAL HOSPITAL",43.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2361",450775,"KINGWOOD MEDICAL CENTER",28.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2362",460058,"RIVERTON HOSPITAL",28.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2363",500058,"KADLEC REGIONAL MEDICAL CENTER",33.4762,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2364",510023,"WEIRTON MEDICAL CENTER",33.3571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2365",30087,"SCOTTSDALE SHEA MEDICAL CENTER",30.4048,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2366",50078,"PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO",37,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2367",50597,"FOOTHILL PRESBYTERIAN HOSPITAL",38.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2368",50599,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",39.4762,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2369",140048,"ADVOCATE TRINITY HOSPITAL",42.7738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2370",140231,"EDWARD HOSPITAL",49.4643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2371",150104,"WITHAM HEALTH SERVICES",49,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2372",190160,"GLENWOOD REGIONAL MEDICAL CENTER",38.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2373",230270,"BEAUMONT HOSPITAL - TAYLOR",32.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2374",240004,"HENNEPIN COUNTY MEDICAL CENTER 1",41.4286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2375",240088,"CARRIS HEALTH LLC",40.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.2
"2376",250049,"BEACHAM MEMORIAL HOSPITAL",57,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2377",270014,"ST PATRICK HOSPITAL",53.5952,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2378",310010,"UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO",39.7857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2379",360082,"EUCLID HOSPITAL",37,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2380",380017,"LEGACY GOOD SAMARITAN MEDICAL CENTER",42.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2381",390178,"UPMC HORIZON",45.9405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2382",450028,"VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE",33.7262,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2383",450176,"MISSION REGIONAL MEDICAL CENTER",45.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2384",450431,"ST DAVID'S MEDICAL CENTER",46.9405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2385",450890,"BAYLOR REGIONAL MEDICAL CENTER AT PLANO",30.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2386",490021,"CENTRA HEALTH, INC",47.4881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2387",490040,"INOVA ALEXANDRIA HOSPITAL",36.0119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2388",500019,"PROVIDENCE CENTRALIA HOSPITAL",64.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2389",520204,"WHEATON FRANCISCAN HEALTHCARE FRANKLIN",42.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2390",40016,"UAMS MEDICAL CENTER",34.4405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2391",50226,"AHMC ANAHEIM REGIONAL MEDICAL CENTER",37.9643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2392",50262,"RONALD REAGAN U C L A MEDICAL CENTER",49.9643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2393",50292,"RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER",35.7262,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2394",50471,"GOOD SAMARITAN HOSPITAL",34.2024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2395",100287,"GOOD SAMARITAN MEDICAL CENTER",27.8452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
"2396",100313,"SACRED HEART HOSPITAL ON THE GULF",46.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.3
